symbol	occurrences	files	first_location	disposition	binary_name_evidence	evidence_reports	action
SeparateLayerOrderedMap_guess	17	cpp/plugins/motionplayer/SeparateLayerAdaptor.cpp; cpp/plugins/motionplayer/SeparateLayerAdaptor.h	cpp/plugins/motionplayer/SeparateLayerAdaptor.cpp:164	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess	analysis/motionplayer_separate_layer_ordered_map_resolvers_four_binary_2026-08-27.md	retain
SeparateLayerPayload_guess	13	cpp/plugins/motionplayer/PlayerRenderExecute.cpp; cpp/plugins/motionplayer/PlayerRenderTargets.cpp; cpp/plugins/motionplayer/SeparateLayerAdaptor.cpp; cpp/plugins/motionplayer/SeparateLayerAdaptor.h	cpp/plugins/motionplayer/PlayerRenderExecute.cpp:93	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess	analysis/motionplayer_separate_layer_ordered_map_resolvers_four_binary_2026-08-27.md	retain
SetDrawDeviceD3DRenderManagerForDifferentialTest_guess	1	cpp/plugins/DrawDeviceD3D.cpp	cpp/plugins/DrawDeviceD3D.cpp:194	TEST_ONLY_LOCAL_LABEL	Unregistered test seam; not a claimed reference source identifier		retain
SetParentModule_guess	2	cpp/plugins/DrawDeviceD3D.cpp; cpp/plugins/motionplayer/EmotePlayer.cpp	cpp/plugins/DrawDeviceD3D.cpp:816	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
SetParent_guess	3	cpp/plugins/DrawDeviceD3D.cpp	cpp/plugins/DrawDeviceD3D.cpp:781	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
SoftwareDrawDeviceManagerItem_guess	4	cpp/plugins/DrawDeviceD3D.cpp	cpp/plugins/DrawDeviceD3D.cpp:1022	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
TJSArrayWithItems_guess	20	cpp/plugins/motionplayer/EmoteEngine.cpp; cpp/plugins/motionplayer/MotionLayerExtensions.cpp; cpp/plugins/motionplayer/RuntimeSupport.cpp; cpp/plugins/motionplayer/RuntimeSupport.h	cpp/plugins/motionplayer/EmoteEngine.cpp:335	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess	analysis/motionplayer_alias_outputs_same_object_multiple_arguments_borrowed_invalidation_four_binary_2026-08-28.md; analysis/motionplayer_layergetter_array_container_getters_four_binary_2026-08-26.md; analysis/motionplayer_quad_p_array_dictionary_owner_four_binary_2026-08-26.md; analysis/motionplayer_resourcemanager_find_motion_dispatch_array_owner_four_binary_2026-08-27.md	retain
TagReseekObservationForDifferentialTest_guess	2	cpp/plugins/motionplayer/Player.h	cpp/plugins/motionplayer/Player.h:868	TEST_ONLY_LOCAL_LABEL	Unregistered test seam; not a claimed reference source identifier		retain
TailPointer_guess	1	cpp/plugins/DrawDeviceD3D.cpp	cpp/plugins/DrawDeviceD3D.cpp:343	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
TimelineDispatchReleaseGuard_guess	4	cpp/plugins/motionplayer/PlayerTimeline.cpp	cpp/plugins/motionplayer/PlayerTimeline.cpp:16	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
TintRect_guess	4	cpp/plugins/motionplayer/SourceCache.cpp	cpp/plugins/motionplayer/SourceCache.cpp:27	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
Transfer_guess	1	cpp/plugins/motionplayer/ResourceManager.cpp	cpp/plugins/motionplayer/ResourceManager.cpp:373	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess	analysis/motionplayer_resourcemanager_load_cache_validate_dispatch_four_binary_2026-08-27.md	retain
TransitionPointer0_guess	1	cpp/plugins/DrawDeviceD3D.cpp	cpp/plugins/DrawDeviceD3D.cpp:290	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
TransitionPointer1_guess	1	cpp/plugins/DrawDeviceD3D.cpp	cpp/plugins/DrawDeviceD3D.cpp:291	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
TransitionVariant_guess	2	cpp/plugins/DrawDeviceD3D.cpp	cpp/plugins/DrawDeviceD3D.cpp:285	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
TriangleBatch_guess	15	cpp/plugins/motionplayer/MotionRenderBackend.cpp; cpp/plugins/motionplayer/MotionRenderBackend.h; cpp/plugins/motionplayer/PlayerRenderTargets.cpp	cpp/plugins/motionplayer/MotionRenderBackend.cpp:738	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
UpdateObjects_guess	3	cpp/plugins/DrawDeviceD3D.cpp	cpp/plugins/DrawDeviceD3D.cpp:389	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
VariableIncrementalObservationForDifferentialTest_guess	2	cpp/plugins/motionplayer/Player.h	cpp/plugins/motionplayer/Player.h:1008	TEST_ONLY_LOCAL_LABEL	Unregistered test seam; not a claimed reference source identifier		retain
VariableReseedObservationForDifferentialTest_guess	2	cpp/plugins/motionplayer/Player.h	cpp/plugins/motionplayer/Player.h:971	TEST_ONLY_LOCAL_LABEL	Unregistered test seam; not a claimed reference source identifier		retain
_activeLayers_guess	8	cpp/plugins/motionplayer/SeparateLayerAdaptor.cpp; cpp/plugins/motionplayer/SeparateLayerAdaptor.h	cpp/plugins/motionplayer/SeparateLayerAdaptor.cpp:227	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
_cameraConstraintDirty_guess	4	cpp/plugins/motionplayer/Player.h; cpp/plugins/motionplayer/PlayerUpdateGeometry.cpp; cpp/plugins/motionplayer/PlayerUpdateLayerEval.cpp; cpp/plugins/motionplayer/PlayerUpdateLayers.cpp	cpp/plugins/motionplayer/Player.h:1421	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
_dormantState_guess	1	cpp/plugins/motionplayer/D3DAdaptor.h	cpp/plugins/motionplayer/D3DAdaptor.h:126	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
_faceCache_guess	21	cpp/plugins/motionplayer/MotionLayerExtensions.cpp; cpp/plugins/motionplayer/MotionLayerExtensions.h	cpp/plugins/motionplayer/MotionLayerExtensions.cpp:970	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
_internalSourceWorkLayer_guess	4	cpp/plugins/motionplayer/Player.h; cpp/plugins/motionplayer/PlayerRenderTargets.cpp; cpp/plugins/motionplayer/SourceCache.cpp	cpp/plugins/motionplayer/Player.h:1438	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
_layerIdState_guess	3	cpp/plugins/motionplayer/ResourceManager.cpp; cpp/plugins/motionplayer/ResourceManager.h	cpp/plugins/motionplayer/ResourceManager.cpp:229	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
_postDrawRegionDword_guess	1	cpp/plugins/motionplayer/Player.h	cpp/plugins/motionplayer/Player.h:1482	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
_retiredLayers_guess	11	cpp/plugins/motionplayer/SeparateLayerAdaptor.cpp; cpp/plugins/motionplayer/SeparateLayerAdaptor.h	cpp/plugins/motionplayer/SeparateLayerAdaptor.cpp:236	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
_stereovisionCameraX_guess	3	cpp/plugins/motionplayer/Player.h; cpp/plugins/motionplayer/PlayerLayerQuery.cpp; cpp/plugins/motionplayer/PlayerRenderItems.cpp	cpp/plugins/motionplayer/Player.h:1344	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
_stereovisionCameraY_guess	3	cpp/plugins/motionplayer/Player.h; cpp/plugins/motionplayer/PlayerLayerQuery.cpp; cpp/plugins/motionplayer/PlayerRenderItems.cpp	cpp/plugins/motionplayer/Player.h:1345	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
_stereovisionCameraZ_guess	3	cpp/plugins/motionplayer/Player.h; cpp/plugins/motionplayer/PlayerLayerQuery.cpp; cpp/plugins/motionplayer/PlayerRenderItems.cpp	cpp/plugins/motionplayer/Player.h:1346	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
_tailDispatchLoadMotionResidual_guess	4	cpp/plugins/motionplayer/Player.h; cpp/plugins/motionplayer/PlayerCore.cpp	cpp/plugins/motionplayer/Player.h:1593	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
absoluteMemberHint_guess	5	cpp/plugins/motionplayer/MotionDispatch.h; cpp/plugins/motionplayer/RuntimeSupport.cpp; cpp/plugins/motionplayer/SeparateLayerAdaptor.cpp	cpp/plugins/motionplayer/MotionDispatch.h:307	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
accumulateTimelineContribution_guess	5	cpp/plugins/motionplayer/EmoteEngine.cpp; cpp/plugins/motionplayer/EmoteEngine.h	cpp/plugins/motionplayer/EmoteEngine.cpp:2203	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
accurateSlaLayerType_guess	2	cpp/plugins/motionplayer/PlayerRenderTargets.cpp	cpp/plugins/motionplayer/PlayerRenderTargets.cpp:145	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
accurateSlaSkipsMaskBuffer_guess	2	cpp/plugins/motionplayer/PlayerRenderTargets.cpp	cpp/plugins/motionplayer/PlayerRenderTargets.cpp:156	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
actMemberHint_guess	3	cpp/plugins/motionplayer/MotionDispatch.h; cpp/plugins/motionplayer/PlayerUpdateLayerEval.cpp; cpp/plugins/motionplayer/RuntimeSupport.cpp	cpp/plugins/motionplayer/MotionDispatch.h:110	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
addBezierPatchDelta_guess	2	cpp/plugins/motionplayer/PlayerUpdateGeometry.cpp; cpp/plugins/motionplayer/PlayerUpdateLayersInternal.h	cpp/plugins/motionplayer/PlayerUpdateGeometry.cpp:257	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
addIndexWrapping32_guess	5	cpp/plugins/motionplayer/PlayerFrameProgress.cpp	cpp/plugins/motionplayer/PlayerFrameProgress.cpp:21	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
addInt32_guess	13	cpp/plugins/motionplayer/MotionLayerExtensions.cpp	cpp/plugins/motionplayer/MotionLayerExtensions.cpp:60	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
addVariableLabelScopeForDifferentialTest_guess	1	cpp/plugins/motionplayer/Player.h	cpp/plugins/motionplayer/Player.h:1245	TEST_ONLY_LOCAL_LABEL	Unregistered test seam; not a claimed reference source identifier		retain
adjustGammaMemberHint_guess	3	cpp/plugins/motionplayer/MotionDispatch.h; cpp/plugins/motionplayer/RuntimeSupport.cpp; cpp/plugins/motionplayer/SourceCache.cpp	cpp/plugins/motionplayer/MotionDispatch.h:293	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
advanceIncrementalStreamsForDifferentialTest_guess	1	cpp/plugins/motionplayer/Player.h	cpp/plugins/motionplayer/Player.h:949	TEST_ONLY_LOCAL_LABEL	Unregistered test seam; not a claimed reference source identifier		retain
advanceLayerEventStreamPhase_guess	3	cpp/plugins/motionplayer/Player.h; cpp/plugins/motionplayer/PlayerFrameProgress.cpp	cpp/plugins/motionplayer/Player.h:728	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
advanceRootContentStreamPhase_guess	3	cpp/plugins/motionplayer/Player.h; cpp/plugins/motionplayer/PlayerFrameProgress.cpp	cpp/plugins/motionplayer/Player.h:732	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
advanceTimelineStreams_guess	8	cpp/plugins/motionplayer/Player.h; cpp/plugins/motionplayer/PlayerFrameProgress.cpp	cpp/plugins/motionplayer/Player.h:716	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
advanceVariableTrackForDifferentialTest_guess	1	cpp/plugins/motionplayer/Player.h	cpp/plugins/motionplayer/Player.h:1038	TEST_ONLY_LOCAL_LABEL	Unregistered test seam; not a claimed reference source identifier		retain
advanceVariableTracksPhase_guess	4	cpp/plugins/motionplayer/Player.h; cpp/plugins/motionplayer/PlayerFrameProgress.cpp	cpp/plugins/motionplayer/Player.h:738	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
affineCopyMemberHint_guess	3	cpp/plugins/motionplayer/MotionDispatch.h; cpp/plugins/motionplayer/PlayerRenderInternal.cpp; cpp/plugins/motionplayer/RuntimeSupport.cpp	cpp/plugins/motionplayer/MotionDispatch.h:235	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
aggregateChildPendingEvents_guess	4	cpp/plugins/motionplayer/Player.h; cpp/plugins/motionplayer/PlayerUpdateChildMotion.cpp; cpp/plugins/motionplayer/PlayerUpdateParticles.cpp	cpp/plugins/motionplayer/Player.h:652	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
anchorType_guess	3	cpp/plugins/motionplayer/MotionNode.h; cpp/plugins/motionplayer/NodeTree.cpp; cpp/plugins/motionplayer/PlayerUpdateGeometry.cpp	cpp/plugins/motionplayer/MotionNode.h:364	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
angleMemberHint_guess	5	cpp/plugins/motionplayer/MotionDispatch.h; cpp/plugins/motionplayer/PlayerUpdateLayerEval.cpp; cpp/plugins/motionplayer/PlayerUpdateLayersInternal.h; cpp/plugins/motionplayer/RuntimeSupport.cpp	cpp/plugins/motionplayer/MotionDispatch.h:127	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
appendD3DAffine_guess	2	cpp/plugins/motionplayer/PlayerRenderTargets.cpp	cpp/plugins/motionplayer/PlayerRenderTargets.cpp:354	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
appendD3DMesh_guess	3	cpp/plugins/motionplayer/PlayerRenderTargets.cpp	cpp/plugins/motionplayer/PlayerRenderTargets.cpp:378	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
